Name,Location,Latitude,Longitude
 Lancaster,"1202 W Avenue I , Lancaster , CA , (661) 948 4417",-118.15154,34.70381
 Lancaster,"1728 N Memorial Dr , Lancaster , OH , (740) 654 1552",-82.61604,39.73177
 Lancaster,"1409 E Main St , Lancaster , OH , (740) 654 7391",-82.57489,39.71413
 Lancaster,"1103 N Main St , Lancaster , SC , (803) 285 6336",-80.77698,34.73133
 Lancaster,"301 Centerville Rd , Lancaster , PA , (717) 295 2537",-76.394,40.04956
 Lancaster,"2148 Embassy Dr , Lancaster , PA , (717) 397 5464",-76.36002,40.04452
 Lancaster,"1298 Millersville Pike , Lancaster , PA , (717) 291 6555",-76.32725,40.027
 Lancaster,"1408 Lititz Pike , Lancaster , PA , (717) 392 8808",-76.30647,40.06088
 Lancaster,"1641 Lincoln Hwy E , Lancaster , PA , (717) 397 9751",-76.26719,40.03768
 Lancaster,"2464 Lincoln Hwy E , Lancaster , PA , (717) 393 4670",-76.19768,40.0233
 Landrum,"1880 Highway 14 E , Landrum , SC , (864) 457 5449",-82.15911,35.1824
 Langhorne,"121 W Lincoln Hwy , Langhorne , PA , (215) 752 7809",-74.91535,40.158
 Langhorne,"112 Bristol Oxford Valley Rd , Langhorne , PA , (215) 946 7984",-74.87016,40.18177
 Lanham,"8823 Annapolis Rd , Lanham , MD , (301) 918 1994",-76.86478,38.95855
 Lanoka Harbor,"Us Highway 9 , Lanoka Harbor , NJ , (609) 693 4200",-74.16911,39.86734
 Lansdale,"601 S Broad St , Lansdale , PA , (215) 368 8880",-75.29012,40.23492
 Lansdowne,"3840 Washington Blvd , Lansdowne , MD , (410) 242 7256",-76.67512,39.2444
 Lansdowne,"558 Church Ln , Lansdowne , PA , (610) 622 6775",-75.25452,39.93691
 Lansing,"391 N Main St , Lansing , KS , (913) 682 9889",-94.90015,39.25552
 Lansing,"18156 Torrence Ave , Lansing , IL , (708) 418 3710",-87.55894,41.56554
 Lansing,"16791 Torrence Ave , Lansing , IL , (708) 389 4135",-87.55859,41.59059
 Lansing,"7416 W Saginaw Hwy , Lansing , MI , (517) 323 3866",-84.65957,42.74121
 Lansing,"523 S Waverly Rd , Lansing , MI , (517) 321 5888",-84.60284,42.72872
 Lansing,"4400 N Grand River Ave , Lansing , MI , (517) 886 4997",-84.59054,42.76688
 Lansing,"3311 S Martin Luther King Jr Blvd , Lansing , MI , (517) 394 7980",-84.56723,42.6986
 Lansing,"5522 S Cedar St , Lansing , MI , (517) 393 5378",-84.54813,42.67743
 Lansing,"505 E Saginaw St , Lansing , MI , (517) 482 2600",-84.54621,42.74096
 Lansing,"3012 N East St , Lansing , MI , (517) 482 7444",-84.54267,42.76399
 Lansing,"2520 E Jolly Rd , Lansing , MI , (517) 394 5000",-84.51575,42.68275
 Lansing,"3121 E Saginaw St , Lansing , MI , (517) 332 2600",-84.50791,42.74095
 Lapeer,"727 S Main St , Lapeer , MI , (810) 667 9178",-83.32001,43.04293
 Laplace,"112 W Airline Hwy , Laplace , LA , (985) 651 3344",-90.48182,30.06758
 Laramie,"3001 E Grand Ave , Laramie , WY , (307) 742 8590",-105.55738,41.30915
 Laredo,"9810 Mines Rd , Laredo , TX , (956) 717 2627",-99.51131,27.58978
 Laredo,"801 Lafayette St , Laredo , TX , (956) 724 6808",-99.50424,27.53092
 Laredo,"4601 San Bernardo Ave , Laredo , TX , (956) 724 2479",-99.50414,27.54064
 Laredo,"5300 N Ih 35 , Laredo , TX , (956) 723 5737",-99.50304,27.54805
 Laredo,"5300 San Dario Ave Ste 178 , Laredo , TX , (956) 723 5737",-99.50295,27.54629
 Laredo,"1402 E Saunders St , Laredo , TX , (956) 722 5777",-99.4823,27.53063
 Largo,"13790 Walsingham Rd , Largo , FL , (727) 596 6160",-82.82966,27.88019
 Largo,"980 Missouri Ave N , Largo , FL , (727) 581 7706",-82.78747,27.92558
 Largo,"10150 Ulmerton Rd , Largo , FL , (727) 559 8804",-82.77975,27.89444
 Largo,"3575 E Bay Dr , Largo , FL , (727) 535 1600",-82.7495,27.91626
 Largo,"13238 66th St , Largo , FL , (727) 535 7432",-82.72925,27.89149
 Las Cruces,"1009 El Paseo Rd , Las Cruces , NM , (505) 524 7795",-106.77552,32.30121
 Las Cruces,"1009 El Paseo Rd , Las Cruces , NM  , (505) 524 7795",-106.77436,32.30018
 Las Cruces,"430 S Telshor Blvd , Las Cruces  , NM   , (505) 521 3768",-106.74737,32.31596
 Las Vegas,"5240 S Fort Apache Rd , Las Vegas , NV , (702) 227 9822",-115.29722,36.09367
 Las Vegas,"7215 S Eastern Ave , Las Vegas , NV , (702) 260 4952",-115.11849,36.05938
 Las Vegas,"3401 E Tropicana Ave , Las Vegas , NV , (702) 458 8778",-115.10083,36.09984
 Las Vegas,"1229 Grand Ave , Las Vegas , NM , (505) 425 9113",-105.21178,35.60477
 Las Vegas,"1335 Grand Ave , Las Vegas , NM , (505) 425 9113",-105.21136,35.6064
 Latrobe,"3199 Pa 130 , Latrobe , PA , (724) 537 9755",-79.38839,40.19585
 Latrobe,"3217 State Route 30 , Latrobe , PA , (724) 539 2990",-79.32351,40.28645
 Laughlin,"1900 S Casino Dr , Laughlin , NV , (702) 298 9230",-114.57338,35.16314
 Laurel,"417 S 1st Ave , Laurel , MT , (406) 628 7120",-108.77137,45.66521
 Laurel,"801 Us 212 S , Laurel , MT , (406) 628 7120",-108.76482,45.65855
 Laurel,"2130 Highway 15 N , Laurel , MS , (601) 425 5995",-89.14945,31.71388
 Laurel,"14801 Baltimore Ave , Laurel , MD , (301) 498 2233",-76.85497,39.09349
 Laurel,"3359 Corridor Marketplace , Laurel , MD , (301) 725 3359",-76.8064,39.09674
 Laurens,"1140 Church St , Laurens , SC , (864) 682 4153",-82.04093,34.52382
 Laurens,"915 Fleming Street Ext , Laurens , SC , (864) 682 8235",-81.97194,34.5077
 Lavonia,"14090 Jones St , Lavonia , GA , (706) 356 1100",-83.1209,34.4464
 Lawndale,"14502 Hawthorne Blvd , Lawndale , CA , (310) 676 2930",-118.35226,33.89989
 Lawrence,"1301 W 23rd St , Lawrence , KS , (785) 842 7556",-95.25094,38.94263
 Lawrence,"1107 W 6th St , Lawrence , KS , (785) 842 4973",-95.24777,38.97304
 Lawrence,"1100 N 3rd St , Lawrence , KS , (785) 842 4298",-95.23313,38.98998
 Lawrence,"665 Rockaway Tpke , Lawrence , NY , (516) 239 4600",-73.73945,40.63332
 Lawrenceburg,"1002 Crossroad Dr , Lawrenceburg , KY , (502) 839 3860",-84.9213,38.0298
 Lawrenceville,"1939 Duluth Hwy Nw , Lawrenceville , GA , (678) 376 9466",-84.0828,33.97709
 Lawrenceville,"1840 Cruse Rd Nw , Lawrenceville , GA , (770) 822 6908",-84.05738,33.95454
 Lawrenceville,"544 W Pike St , Lawrenceville , GA , (770) 963 4400",-84.00697,33.96287
 Lawrenceville,"445 Grayson Hwy Sw , Lawrenceville , GA , (770) 963 5215",-83.98222,33.94021
 Lawton,"2635 Nw Cache Rd , Lawton  , OK , (580) 355 3264",-98.42739,34.62363
 Lawton,"Ave 44 & Highway 49 , Lawton , OK , (580) 529 2271",-98.41233,34.54437
 Lawton,"1102 Sw Lee Blvd , Lawton , OK , (580) 357 9895",-98.40488,34.59415
 Lawton,"Sheridan & Curry Rd Bldg 2301 ,  Lawton , OK , (580) 353 4260",-98.37805,34.6582
 Layton,"2025 N Main St , Layton , UT , (801) 774 8854",-112.00163,41.08946
 Layton,"803 N Main St , Layton , UT , (801) 546 4280",-111.97837,41.07207
 League City,"1600 W Main St , League City , TX , (281) 332 8115",-95.11187,29.50382
 League City,"3034 Marina Bay Dr , League City , TX , (281) 535 9513",-95.06135,29.54222
 Leavenworth,"1310 Us 2 , Leavenworth , WA , (509) 548 4416",-120.65573,47.59877
 Leavenworth,"2031 S 4th St , Leavenworth , KS , (913) 682 9889",-94.90876,39.29656
 Lebanon,"2095 S Santiam Hwy , Lebanon , OR , (541) 451 8008",-122.90689,44.52572
 Lebanon,"475 N Mount Zion Rd , Lebanon , IN , (765) 482 3557",-86.49236,40.03214
 Lebanon,"2445 N Lebanon St , Lebanon , IN , (765) 482 2260",-86.47388,40.07198
 Lebanon,"768 W Main St , Lebanon , KY , (270) 692 2100",-85.26134,37.56549
 Lebanon,"500 Regional Park Rd , Lebanon , VA , (276) 889 5409",-82.05258,36.90165
 Lebanon,"2040 Cumberland St , Lebanon , PA , (717) 273 9521",-76.44761,40.33864
 Lebanon,"710 E Cumberland St , Lebanon , PA , (717) 274 6210",-76.39803,40.34246
 Leeds,"7548 Alabama Ave , Leeds , AL , (205) 763 9400",-86.55838,33.55558
 Leeds,"1841 Ashville Rd , Leeds , AL , (205) 699 2500",-86.52195,33.56283
 Lee's Summit,"1399 Ne Douglas St , Lee's Summit , MO , (816) 347 9810",-94.37835,38.93672
 Lee's Summit,"637 Ne Mo 291 , Lee's Summit , MO , (816) 525 5575",-94.36028,38.92267
 Lee's Summit,"850 Ne Woods Chapel Rd , Lee's Summit , MO , (816) 350 7443",-94.3594,38.98274
 Leesburg,"10721 Us Highway 441 , Leesburg , FL , (352) 742 5186",-81.77988,28.82089
 Leesburg,"970 Edwards Ferry Rd Ne , Leesburg , VA , (703) 771 8656",-77.54026,39.11376
 Leesville,"507 W Columbia Ave Batesburg , Leesville , SC , (803) 532 3588",-81.54896,33.9031
 Lehigh Acres,"1160 Homestead Rd N , Lehigh Acres , FL , (239) 369 6303",-81.64814,26.60542
 Lehighton,"1052 E Blakeslee Blvd , Lehighton , PA , (610) 377 6979",-75.73315,40.81594
 Leitchfield,"715 S Main St , Leitchfield , KY , (270) 259 2813",-86.2933,37.46822
 Lemon Grove,"6960 Broadway , Lemon Grove , CA , (619) 460 8558",-117.04679,32.74269
 Lemont,"1276 State St , Lemont , IL , (630) 243 6142",-87.99987,41.65352
 Lemoyne,"407 S 3rd St , Lemoyne , PA , (717) 774 8808",-76.88808,40.24118
 Lenexa,"8859 Long St , Lenexa , KS , (913) 541 1121",-94.73053,38.96815
 Lenoir,"102 Blowing Rock Blvd , Lenoir , NC , (828) 754 2558",-81.52488,35.91415
 Lenox Rd,"500 Pittsfield , Lenox Rd ,  ,",-73.25111,42.44898
 Leola,"366 W Main St , Leola , PA , (717) 656 3334",-76.21345,40.08509
 Leominster,"859 Merriam Ave , Leominster , MA , (978) 534 3342",-71.78252,42.55162
 Leominster,"41 Commercial Rd , Leominster , MA , (978) 534 2130",-71.74258,42.53313
 Levelland,"1304 College Ave , Levelland , TX , (806) 894 2595",-102.36781,33.57945
 Levittown,"4100 New Falls Rd , Levittown , PA , (215) 547 7384",-74.88494,40.13407
 Levittown,"8575 New Falls Rd , Levittown , PA , (215) 945 1489",-74.83486,40.17153
 Lewis Center,"8667 Columbus Pike , Lewis Center , OH , (740) 657 3218",-83.01965,40.16473
 Lewisburg,"960 N Ellington Pky , Lewisburg , TN , (931) 359 1118",-86.78495,35.46332
 Lewisburg,"99 Seneca Trl , Lewisburg , WV , (304) 645 3007",-80.45538,37.78376
 Lewisburg,"310 N Derr Dr , Lewisburg , PA , (570) 524 4838",-76.89241,40.96471
 Lewiston,"8 Main St , Lewiston , ME , (207) 782 7096",-70.22153,44.09721
 Lewiston,"827 Lisbon St , Lewiston , ME , (207) 783 2825",-70.20446,44.08475
 Lewiston,"264 Pine St , Lewiston , ME , (207) 784 4518",-70.20372,44.09946
 Lewiston,"704 Main St , Lewiston , ME , (207) 795 6133",-70.20228,44.12228
 Lewistown,"101 Routzahns Way , Lewistown , MD , (240) 629 3347",-77.39482,39.44385
 Lewisville,"1313 S State Highway 121 , Lewisville , TX , (972) 221 2920",-96.99316,33.02708
 Lexington,"620 W Church St , Lexington , TN , (731) 967 3778",-88.41253,35.65781
 Lexington,"2233 Versailles Rd , Lexington , KY , (859) 255 5480",-84.55009,38.04706
 Lexington,"3348 Clays Mill Rd , Lexington , KY , (859) 224 2665",-84.548,37.99712
 Lexington,"3373 Nicholasville Rd , Lexington , KY , (859) 271 4044",-84.52412,37.9906
 Lexington,"2217 Nicholasville Rd , Lexington , KY , (859) 278 7712",-84.51817,38.00819
 Lexington,"4200 Saron Dr , Lexington , KY , (859) 245 2886",-84.50223,37.96775
 Lexington,"451 W New Circle Rd , Lexington , KY , (859) 299 2002",-84.47816,38.07191
 Lexington,"2917 Richmond Rd , Lexington , KY , (859) 269 1144",-84.44923,38.006
 Lexington,"1212 W Main St , Lexington , SC , (803) 996 6458",-81.25819,33.98355
 Lexington,"471 Columbia Ave , Lexington , SC , (803) 359 3948",-81.23941,33.98856
 Lexington,"4377 Augusta Rd , Lexington , SC , (803) 951 3400",-81.15533,33.97348
 Lexington,"1432 Cotton Grove Rd , Lexington , NC , (336) 249 7030",-80.2602,35.78376
 Lexington,"290 Talbert Blvd , Lexington , NC , (336) 249 7379",-80.25192,35.81517
 Lexington,"1205 N Lee Hwy , Lexington , VA , (540) 463 9811",-79.409,37.8038
 Lexington Park,"21650 Great Mills Rd , Lexington Park , MD , (301) 862 1515",-76.46275,38.26152
 Liberty,"1411 Highway 90 , Liberty , TX , (936) 334 1150",-94.80254,30.05673
 Liberty,"47 Sullivan Ave , Liberty , NY , (914) 292 9110",-74.72865,41.78327
 Libertyville,"1240 N Milwaukee Ave , Libertyville , IL , (847) 362 8919",-87.95607,42.29619
 Libertyville,"1326 S Milwaukee Ave , Libertyville , IL , (847) 367 8969",-87.94853,42.26162
 Ligonier,"1103 Lincolnway S , Ligonier , IN , (260) 894 4045",-85.58633,41.45729
 Lihue,"4440 Kukui Grove St , Lihue , HI , (808) 245 5335",-159.3786,21.9719
 Lilburn,"4734 Lawrenceville Hwy Nw , Lilburn , GA , (770) 921 9618",-84.13881,33.89705
 Lilburn,"4111 Stone Mountain Hwy , Lilburn , GA , (770) 972 2931",-84.0724,33.83628
 Lilburn,"3040 Five Forks Trickum Rd Sw , Lilburn , GA , (770) 979 4570",-84.06103,33.88541
 Lillington,"1601 N Main St , Lillington , NC , (910) 893 3040",-78.80248,35.41937
 Lima,"2635 Elida Rd , Lima , OH , (419) 331 7505",-84.1543,40.76506
 Lima,"2480 Shawnee Rd , Lima , OH , (419) 228 4880",-84.15164,40.70427
 Lima,"2045 N West St , Lima , OH , (419) 225 5219",-84.10886,40.76946
 Lima,"1860 Harding Hwy , Lima , OH , (419) 229 2377",-84.0717,40.73058
 Lincoln,"115 G St , Lincoln , CA , (916) 645 6839",-121.29264,38.88683
 Lincoln,"2500 N 11th St , Lincoln , NE , (402) 438 1663",-96.70583,40.8382
 Lincoln,"14th & R St , Lincoln , NE , (402) 477 7430",-96.7011,40.81689
 Lincoln,"1400 Pioneers Blvd , Lincoln , NE , (402) 423 5351",-96.70071,40.77029
 Lincoln,"2045 S 17th St , Lincoln , NE , (402) 476 7020",-96.69689,40.79246
 Lincoln,"2504 O St , Lincoln , NE , (402) 476 3050",-96.68498,40.81368
 Lincoln,"4230 N 27th St , Lincoln , NE , (402) 477 9979",-96.68191,40.85452
 Lincoln,"3810 Old Cheney Rd , Lincoln , NE , (402) 420 9990",-96.66601,40.75551
 Lincoln,"2805 S 48th St , Lincoln , NE , (402) 483 6088",-96.65395,40.78413
 Lincoln,"1448 N 48th St , Lincoln , NE , (402) 466 6967",-96.65362,40.82766
 Lincoln,"5940 Havelock Ave , Lincoln , NE , (402) 467 2533",-96.63938,40.8572
 Lincoln City,"710 Se Highway 101 , Lincoln City , OR , (541) 996 4500",-124.01537,44.96179
 Lincoln Park,"2155 Dix Hwy , Lincoln Park , MI , (313) 388 2227",-83.19431,42.25281
 Lincoln Park,"4063 Fort St , Lincoln Park , MI , (313) 294 2155",-83.18088,42.22501
 Lincolnton,"475 N Generals Blvd , Lincolnton , NC , (704) 735 3338",-81.24422,35.48739
 Lindenhurst,"1440 E Grand Ave , Lindenhurst , IL , (847) 245 4511",-88.04697,42.41553
 Lindenhurst,"700 Route 109 , Lindenhurst , NY , (631) 957 4720",-73.38329,40.71435
 Linthicum Heights,"718 Nursery Rd , Linthicum Heights , MD , (410) 789 4209",-76.65932,39.22446
 Linton,"2201 E In 54 , Linton , IN , (812) 847 1820",-87.09884,39.03809
 Lisle,"1500 Maple Ave , Lisle , IL , (630) 968 1500",-88.08147,41.78572
 Litchfield,"21 E Depot St , Litchfield , MN , (320) 693 3690",-94.52773,45.12648
 Litchfield,"2 Corvette Dr , Litchfield , IL , (217) 324 3122",-89.67513,39.17559
 Litchfield,"Mile 95 N Maine Turnpike Unit 13j.09 , Litchfield , ME , (207) 582 4878",-69.83894,44.20198
 Lithia Springs,"989 Thornton Rd , Lithia Springs , GA , (770) 944 7410",-84.60675,33.77844
 Lithonia,"2807 Panola Rd , Lithonia , GA , (770) 987 2965",-84.16956,33.70614
 Lithonia,"2929 Turner Hill Rd , Lithonia , GA , (770) 484 3841",-84.08897,33.69818
 Lititz,"821 Lititz Pike , Lititz , PA , (717) 627 2678",-76.30325,40.13975
 Little Chute,"2221 Freedom Rd  #1 , Little Chute , WI ,",-88.06842,30.83076
 Little Falls,"1112 1st Ave Ne , Little Falls , MN , (320) 632 8216",-94.34629,45.97565
 Little Falls,"Ave Newark Pompton Tpke , Little Falls , NJ , (973) 237 9400",-74.24392,40.88324
 Little Falls,"1314 Us 46 , Little Falls , NJ , (201) 812 1740",-74.21292,40.88456
 Little Falls,"655 Us 46 , Little Falls , NJ , (973) 785 1878",-74.20699,40.88026
 Little Neck,"24110 61st Ave , Little Neck , NY , (718) 229 5701",-73.73233,40.76135
 Little River,"1568 Highway 17 , Little River , SC , (843) 280 5077",-78.61588,33.87577
 Little Rock,"12524 Chenal Pky , Little Rock , AR , (501) 225 9883",-92.41113,34.75087
 Little Rock,"12001 Colonel Glenn Rd , Little Rock , AR , (501) 954 9578",-92.4087,34.71088
 Little Rock,"11410 N Rodney Parham Rd , Little Rock , AR , (501) 224 9980",-92.40083,34.77248
 Little Rock,"100 S Rodney Parham Rd , Little Rock , AR , (501) 223 2120",-92.3669,34.75282
 Little Rock,"3300 S University Ave , Little Rock , AR , (501) 568 2440",-92.34231,34.72242
 Little Rock,"5900 Dreher Ln , Little Rock , AR , (501) 568 3340",-92.33992,34.67551
 Little Rock,"4015 W Markham St , Little Rock , AR , (501) 663 3115",-92.31766,34.75127
 Littlerock,"8314 Pearblossom Hwy , Littlerock , CA , (661) 944 4175",-117.98188,34.52098
 Littleton,"9985 W Remington Pl , Littleton , CO , (303) 972 3662",-105.10957,39.56504
 Littleton,"5061 S Jellison Way , Littleton , CO , (303) 972 8712",-105.10877,39.62478
 Littleton,"7900 W Quincy Ave , Littleton , CO , (303) 933 4684",-105.08511,39.63852
 Littleton,"5151 S Federal Blvd , Littleton , CO , (303) 794 3163",-105.02595,39.62304
 Littleton,"301 E County Line Rd , Littleton , CO , (303) 794 2282",-104.98572,39.56628
 Littleton,"326 Meadow St , Littleton , NH , (603) 444 2775",-71.79343,44.30875
 Livingston,"1525 W Church St , Livingston , TX , (936) 327 3081",-94.95077,30.71079
 Livingston,"639 Highway 28 W , Livingston , AL , (205) 652 6710",-88.18896,32.61614
 Livingston,"112 Eisenhower Pky , Livingston , NJ , (973) 533 9416",-74.3568,40.77591
 Livonia,"34835 Plymouth Rd , Livonia , MI , (734) 522 3311",-83.38592,42.36793
 Livonia,"15378 Middlebelt Rd , Livonia , MI , (734) 427 9740",-83.33435,42.39894
 Livonia,"29211 7 Mile Rd , Livonia , MI , (248) 477 8321",-83.33414,42.42702
 Livonia,"28203 Plymouth Rd , Livonia , MI , (734) 522 4499",-83.3215,42.36935
 Locka,"4727 Nw 167th St Opa , Locka , FL , (305) 624 7041",-80.27725,25.92566
 Locka,"17951 Nw 27th Ave Opa , Locka , FL , (305) 624 8822",-80.24494,25.93777
 Locka,"13705 Nw 27th Ave Opa , Locka , FL , (305) 687 3285",-80.24351,25.89888
 Lockeford,"18898 N Ca 88 , Lockeford , CA , (209) 727 2130",-121.15437,38.15728
 Lockport,"919 E 9th St , Lockport , IL , (815) 838 3547",-88.04322,41.59067
 Locust Grove,"4912 Bill Gardner Pky , Locust Grove , GA , (770) 898 7805",-84.11937,33.35386
 Locust Grove,"36061 Goodwin Dr , Locust Grove , VA , (540) 972 7477",-77.74828,38.349
 Lodi,"5 Washington St , Lodi , NJ , (973) 365 9858",-74.08637,40.87634
 Logan,"202 N Main St , Logan , UT , (435) 753 3220",-111.83469,41.73549
 Logan,"1080 N Main St , Logan , UT , (435) 753 2788",-111.83428,41.75137
 Logan,"1205 W Hunter St , Logan , OH , (740) 380 1431",-82.42533,39.5429
 Logan,"111 Nick Savas Dr , Logan , WV , (304) 831 2015",-82.00413,37.83873
 Logansport,"3101 E Market St , Logansport , IN , (219) 753 2509",-86.3262,40.75753
 Loganville,"4740 Atlanta Hwy , Loganville , GA , (770) 554 1250",-83.89153,33.83439
 Lombard,"545 W North Ave , Lombard , IL , (630) 629 7974",-88.0312,41.90414
 Lombard,"401 E Roosevelt Rd , Lombard , IL , (630) 916 9499",-88.0073,41.86023
 Lombard,"1021 E St Charles Rd , Lombard , IL , (630) 629 4190",-87.99236,41.88971
 Lompoc,"1153 N H St , Lompoc , CA  , (805) 736 8111",-120.45779,34.65607
 London,"234 Lafayette St , London , OH , (740) 852 7669",-83.43597,39.89859
 Londonderry,"Route 102 & Ih 93 , Londonderry , NH , (603) 434 7290",-71.34063,42.87012
 Long Beach,"127 W 4th St , Long Beach , CA , (562) 436 8660",-118.19312,33.7718
 Long Beach,"2600 Long Beach Blvd , Long Beach , CA , (562) 424 3593",-118.18913,33.80453
 Long Beach,"6595 Atlantic Ave , Long Beach , CA , (562) 984 8141",-118.18632,33.87419
 Long Beach,"5540 Cherry Ave , Long Beach , CA , (562) 422 2766",-118.16847,33.85686
 Long Beach,"4542 E Pacific Coast Hwy , Long Beach , CA , (562) 498 6331",-118.13948,33.78762
 Long Beach,"2955 N Bellflower Blvd , Long Beach , CA , (562) 429 6812",-118.12547,33.80974
 Long Beach,"310 E Beach Blvd , Long Beach , MS , (228) 865 9702",-89.14285,30.34707
 Long Beach,"2 E Park Ave , Long Beach , NY , (516) 431 8386",-73.66363,40.58826
 Long Lake,"1948 W Wayzata Blvd , Long Lake , MN , (952) 475 3493",-93.57236,44.98758
 Long Prairie,"205 Lake St N , Long Prairie , MN , (320) 732 1979",-94.86481,45.97694
 Longmont,"1250 S Hover St , Longmont , CO , (303) 772 2987",-105.13054,40.14654
 Longmont,"2000 Main St , Longmont , CO , (303) 684 6240",-105.10218,40.19406
 Longmont,"3914 E Co 119 , Longmont , CO , (303) 651 2891",-104.98206,40.16053
 Longview,"3003 Ocean Beach Hwy , Longview , WA , (360) 577 5464",-122.96244,46.14741
 Longview,"658 Oregon Way , Longview , WA , (360) 425 6722",-122.94212,46.12553
 Longview,"1623 W Loop 281 , Longview , TX , (903) 297 9937",-94.7798,32.52676
 Longview,"3306 S Eastman Rd , Longview , TX , (903) 758 9449",-94.70737,32.4539
 Longwood,"1050 W Sr 434 , Longwood , FL , (407) 830 5000",-81.36388,28.69768
 Longwood,"301 N Us 17 92  , Longwood , FL , (407) 695 4577",-81.32681,28.7009
 Loomis,"6075 Horseshoe Bar Rd , Loomis , CA , (916) 652 9607",-121.19075,38.81858
 Lorain,"2224 Leavitt Rd , Lorain , OH , (440) 282 6066",-82.2025,41.44962
 Lorain,"1900 Cooper Foster Park Rd , Lorain , OH , (440) 282 4060",-82.20029,41.41841
 Lorain,"3451 Colorado Ave , Lorain , OH , (440) 288 6370",-82.13277,41.46521
 Lorain,"2210 Fairless Dr , Lorain , OH , (440) 277 6060",-82.11871,41.42711
 Lorton,"8298 Gunston Corner Ln , Lorton , VA , (703) 495 1130",-77.22927,38.70522
 Los Alamitos,"10931 Los Alamitos Blvd , Los Alamitos , CA , (562) 596 4733",-118.07203,33.80404
